timestamp,attack_type,severity,details
2026-03-27 19:51:52,Deauthentication Attack,High,"MAC 9B:8A:6D:B0:AB:FC sent excessive deauth frames (window ratio=0.45, count=0)"
2026-03-27 19:51:52,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID ED:FF:A0:B7:AE:95 (known BSSIDs: 8F:5E:F9:71:14:B8)"
2026-03-27 19:51:52,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 19:51:52,Deauthentication Attack,High,"MAC 1A:78:5C:79:53:32 sent excessive deauth frames (window ratio=0.44, count=0)"
2026-03-27 19:51:52,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID ED:FF:A0:B7:AE:95 (known BSSIDs: 8F:5E:F9:71:14:B8)"
2026-03-27 19:51:52,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 19:51:52,Deauthentication Attack,High,"MAC C4:74:FB:A8:04:B1 sent excessive deauth frames (window ratio=0.43, count=0)"
2026-03-27 19:51:52,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID ED:FF:A0:B7:AE:95 (known BSSIDs: 8F:5E:F9:71:14:B8)"
2026-03-27 19:51:52,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 19:51:52,Deauthentication Attack,High,"MAC 38:A3:58:DC:AE:EE sent excessive deauth frames (window ratio=0.43, count=0)"
2026-03-27 19:51:52,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID ED:FF:A0:B7:AE:95 (known BSSIDs: 8F:5E:F9:71:14:B8)"
2026-03-27 19:51:52,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 98%"
2026-03-27 19:51:52,Deauthentication Attack,High,"MAC C9:8C:0E:3A:CF:0A sent excessive deauth frames (window ratio=0.42, count=0)"
2026-03-27 19:51:52,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID ED:FF:A0:B7:AE:95 (known BSSIDs: 8F:5E:F9:71:14:B8)"
2026-03-27 19:51:52,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 19:51:52,Deauthentication Attack,High,"MAC 2F:9F:E8:BF:E8:08 sent excessive deauth frames (window ratio=0.41, count=0)"
2026-03-27 19:51:52,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID ED:FF:A0:B7:AE:95 (known BSSIDs: 8F:5E:F9:71:14:B8)"
2026-03-27 19:51:52,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 19:51:52,Deauthentication Attack,High,"MAC 39:FD:A3:EE:EC:61 sent excessive deauth frames (window ratio=0.40, count=0)"
2026-03-27 19:51:52,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID ED:FF:A0:B7:AE:95 (known BSSIDs: 8F:5E:F9:71:14:B8)"
2026-03-27 19:51:52,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 98%"
2026-03-27 19:51:52,Deauthentication Attack,High,"MAC C8:FE:93:F5:17:14 sent excessive deauth frames (window ratio=0.38, count=0)"
2026-03-27 19:51:52,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID ED:FF:A0:B7:AE:95 (known BSSIDs: 8F:5E:F9:71:14:B8)"
2026-03-27 19:51:52,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 19:51:52,Deauthentication Attack,High,"MAC 9B:8A:6D:B0:AB:FC sent excessive deauth frames (window ratio=0.36, count=0)"
2026-03-27 19:51:52,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID ED:FF:A0:B7:AE:95 (known BSSIDs: 8F:5E:F9:71:14:B8)"
2026-03-27 19:51:52,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 19:51:52,Deauthentication Attack,High,"MAC 1A:78:5C:79:53:32 sent excessive deauth frames (window ratio=0.34, count=0)"
2026-03-27 19:51:52,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID ED:FF:A0:B7:AE:95 (known BSSIDs: 8F:5E:F9:71:14:B8)"
2026-03-27 19:51:52,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 19:51:52,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-27 19:51:52,Deauthentication Attack,High,"MAC C4:74:FB:A8:04:B1 sent excessive deauth frames (window ratio=0.32, count=0)"
2026-03-27 19:51:52,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID ED:FF:A0:B7:AE:95 (known BSSIDs: 8F:5E:F9:71:14:B8)"
2026-03-27 19:51:52,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 19:51:52,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-27 19:51:52,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID ED:FF:A0:B7:AE:95 (known BSSIDs: 8F:5E:F9:71:14:B8)"
2026-03-27 19:51:52,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 19:51:52,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-27 20:11:24,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=1)"
2026-03-27 20:11:24,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-27 20:11:24,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=2)"
2026-03-27 20:11:24,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 88%"
2026-03-27 20:11:24,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=3)"
2026-03-27 20:11:24,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 98%"
2026-03-27 20:11:24,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=4)"
2026-03-27 20:11:24,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:24,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-27 20:11:24,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=5)"
2026-03-27 20:11:24,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:24,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=6)"
2026-03-27 20:11:24,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:25,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=7)"
2026-03-27 20:11:25,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:25,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=8)"
2026-03-27 20:11:25,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:25,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=9)"
2026-03-27 20:11:25,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:25,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=10)"
2026-03-27 20:11:25,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:25,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=11)"
2026-03-27 20:11:25,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:25,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=12)"
2026-03-27 20:11:25,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:25,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=13)"
2026-03-27 20:11:25,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:25,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=14)"
2026-03-27 20:11:25,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:25,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=15)"
2026-03-27 20:11:25,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:25,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=16)"
2026-03-27 20:11:25,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:25,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=17)"
2026-03-27 20:11:25,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:25,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=18)"
2026-03-27 20:11:25,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 98%"
2026-03-27 20:11:25,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=19)"
2026-03-27 20:11:25,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:25,Deauthentication Attack,High,"MAC 19:B1:47:90:77:F0 sent excessive deauth frames (window ratio=1.00, count=20)"
2026-03-27 20:11:25,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:31,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-27 20:11:31,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 88%"
2026-03-27 20:11:31,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 98%"
2026-03-27 20:11:31,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 20:11:32,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 20:11:32,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 20:11:32,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 20:11:32,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 20:11:32,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 20:11:32,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 20:11:44,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=1)"
2026-03-27 20:11:44,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 94%"
2026-03-27 20:11:44,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-27 20:11:44,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=2)"
2026-03-27 20:11:44,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 96%"
2026-03-27 20:11:44,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=3)"
2026-03-27 20:11:44,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 98%"
2026-03-27 20:11:44,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=4)"
2026-03-27 20:11:44,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:44,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=5)"
2026-03-27 20:11:44,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:44,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=6)"
2026-03-27 20:11:44,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:44,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=7)"
2026-03-27 20:11:44,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:44,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=8)"
2026-03-27 20:11:44,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:44,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=9)"
2026-03-27 20:11:44,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=10)"
2026-03-27 20:11:45,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=11)"
2026-03-27 20:11:45,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=12)"
2026-03-27 20:11:45,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=13)"
2026-03-27 20:11:45,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=14)"
2026-03-27 20:11:45,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=15)"
2026-03-27 20:11:45,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=16)"
2026-03-27 20:11:45,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=17)"
2026-03-27 20:11:45,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=18)"
2026-03-27 20:11:45,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=19)"
2026-03-27 20:11:45,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 83:DA:2B:E2:20:15 sent excessive deauth frames (window ratio=1.00, count=20)"
2026-03-27 20:11:45,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 2A:FD:5E:38:40:C0 sent excessive deauth frames (window ratio=0.95, count=0)"
2026-03-27 20:11:45,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2A:FD:5E:38:40:C0 (known BSSIDs: D4:94:88:8A:46:71)"
2026-03-27 20:11:45,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 84%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 2A:FD:5E:38:40:C0 sent excessive deauth frames (window ratio=0.91, count=0)"
2026-03-27 20:11:45,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2A:FD:5E:38:40:C0 (known BSSIDs: D4:94:88:8A:46:71)"
2026-03-27 20:11:45,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 94%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 2A:FD:5E:38:40:C0 sent excessive deauth frames (window ratio=0.87, count=0)"
2026-03-27 20:11:45,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2A:FD:5E:38:40:C0 (known BSSIDs: D4:94:88:8A:46:71)"
2026-03-27 20:11:45,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 94%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 2A:FD:5E:38:40:C0 sent excessive deauth frames (window ratio=0.83, count=0)"
2026-03-27 20:11:45,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2A:FD:5E:38:40:C0 (known BSSIDs: D4:94:88:8A:46:71)"
2026-03-27 20:11:45,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 2A:FD:5E:38:40:C0 sent excessive deauth frames (window ratio=0.80, count=0)"
2026-03-27 20:11:45,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2A:FD:5E:38:40:C0 (known BSSIDs: D4:94:88:8A:46:71)"
2026-03-27 20:11:45,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 2A:FD:5E:38:40:C0 sent excessive deauth frames (window ratio=0.77, count=0)"
2026-03-27 20:11:45,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2A:FD:5E:38:40:C0 (known BSSIDs: D4:94:88:8A:46:71)"
2026-03-27 20:11:45,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 20:11:45,Deauthentication Attack,High,"MAC 2A:FD:5E:38:40:C0 sent excessive deauth frames (window ratio=0.74, count=0)"
